old_path,new_path,old_name,new_name,path_type,artifact_group,scenario_id_old,scenario_id_new,is_large_data,action,status,notes
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_012,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r05_mix_s42\node_flow_chunk_012,node_flow_chunk_012,node_flow_chunk_012,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_013,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r05_mix_s42\node_flow_chunk_013,node_flow_chunk_013,node_flow_chunk_013,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_014,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r05_mix_s42\node_flow_chunk_014,node_flow_chunk_014,node_flow_chunk_014,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_015,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r05_mix_s42\node_flow_chunk_015,node_flow_chunk_015,node_flow_chunk_015,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_016,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r05_mix_s42\node_flow_chunk_016,node_flow_chunk_016,node_flow_chunk_016,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_017,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r05_mix_s42\node_flow_chunk_017,node_flow_chunk_017,node_flow_chunk_017,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_018,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r05_mix_s42\node_flow_chunk_018,node_flow_chunk_018,node_flow_chunk_018,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_019,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r05_mix_s42\node_flow_chunk_019,node_flow_chunk_019,node_flow_chunk_019,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_020,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r05_mix_s42\node_flow_chunk_020,node_flow_chunk_020,node_flow_chunk_020,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_021,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r05_mix_s42\node_flow_chunk_021,node_flow_chunk_021,node_flow_chunk_021,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_022,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r05_mix_s42\node_flow_chunk_022,node_flow_chunk_022,node_flow_chunk_022,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_023,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r05_mix_s42\node_flow_chunk_023,node_flow_chunk_023,node_flow_chunk_023,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_024,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r05_mix_s42\node_flow_chunk_024,node_flow_chunk_024,node_flow_chunk_024,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_025,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r05_mix_s42\node_flow_chunk_025,node_flow_chunk_025,node_flow_chunk_025,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_026,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r05_mix_s42\node_flow_chunk_026,node_flow_chunk_026,node_flow_chunk_026,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_027,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r05_mix_s42\node_flow_chunk_027,node_flow_chunk_027,node_flow_chunk_027,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_028,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r05_mix_s42\node_flow_chunk_028,node_flow_chunk_028,node_flow_chunk_028,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_029,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r05_mix_s42\node_flow_chunk_029,node_flow_chunk_029,node_flow_chunk_029,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_030,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r05_mix_s42\node_flow_chunk_030,node_flow_chunk_030,node_flow_chunk_030,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_031,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r05_mix_s42\node_flow_chunk_031,node_flow_chunk_031,node_flow_chunk_031,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_032,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r05_mix_s42\node_flow_chunk_032,node_flow_chunk_032,node_flow_chunk_032,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_033,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r05_mix_s42\node_flow_chunk_033,node_flow_chunk_033,node_flow_chunk_033,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_034,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r05_mix_s42\node_flow_chunk_034,node_flow_chunk_034,node_flow_chunk_034,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_035,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r05_mix_s42\node_flow_chunk_035,node_flow_chunk_035,node_flow_chunk_035,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_036,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r05_mix_s42\node_flow_chunk_036,node_flow_chunk_036,node_flow_chunk_036,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_037,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r05_mix_s42\node_flow_chunk_037,node_flow_chunk_037,node_flow_chunk_037,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_038,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r05_mix_s42\node_flow_chunk_038,node_flow_chunk_038,node_flow_chunk_038,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_039,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r05_mix_s42\node_flow_chunk_039,node_flow_chunk_039,node_flow_chunk_039,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_040,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r05_mix_s42\node_flow_chunk_040,node_flow_chunk_040,node_flow_chunk_040,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_041,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r05_mix_s42\node_flow_chunk_041,node_flow_chunk_041,node_flow_chunk_041,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
results\real_data_missingness_experiments\scenarios\node_subset_temporal_outage_mixed_short_mid_long\missingness_setting\manifests\outage_node_lists\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42\node_flow_chunk_042,results\rdm_exp\scenarios\nso_mix\miss_set\manifests\outage_node_lists\nso_r05_mix_s42\node_flow_chunk_042,node_flow_chunk_042,node_flow_chunk_042,directory,miss_set,node_subset_temporal_outage_mixed_short_mid_long,nso_mix,false,move,planned,target_root shortened to rdm_exp
